t = 0:
4,4,0.00724935
4,5,-0.000629341
5,0,0.000136974
5,1,0.00142408
5,2,0.010393
5,3,0.00765831
5,4,0.00103268
5,5,-0.000125448
6,0,1.61164e-05
6,1,0.000146682
6,2,0.000892757
6,3,0.0012755
6,4,0.000713296
6,5,-0.0002145
7,0,2.14341e-05
7,1,0.000229459
7,2,0.00194907
7,3,0.0101483
7,4,0.00881375
7,5,-0.00238723
8,0,0.000151585
8,1,0.00180501
8,2,0.0180043
8,3,0.121913
8,4,0.10641
8,5,-0.0211484
9,0,0.000604896
9,1,0.00839415
9,2,0.107415
9,3,1.13701
9,4,1.00068
9,5,-0.113225
10,0,-0.000222596
10,1,-0.00250475
10,2,-0.0228096
10,3,-0.129383
10,4,-0.117783
10,5,0.028539

t = 0.6:
0,0,6.07256e-06
0,1,4.10871e-05
0,2,0.000123113
0,3,9.07662e-05
0,4,1.95251e-05
0,5,-3.71469e-06
1,0,5.66067e-05
1,1,0.000481264
1,2,0.001568
1,3,0.00112394
1,4,0.000213338
1,5,-3.60268e-05
2,0,0.000356482
2,1,0.00319981
2,2,0.0162988
2,3,0.0127393
2,4,0.00197512
2,5,-0.000282011
3,0,0.00159346
3,1,0.0170643
3,2,0.147058
3,3,0.118244
3,4,0.0124731
3,5,-0.0013788
4,0,0.00200838
4,1,0.0221291
4,2,0.202264
4,3,0.145369
4,4,0.0150395
4,5,-0.00161569
5,0,0.000405701
5,1,0.00348837
5,2,0.0215774
5,3,0.0161052
5,4,0.00253634
5,5,-0.000392198
6,0,5.85337e-05
6,1,0.000438433
6,2,0.00227113
6,3,0.00319343
6,4,0.00178969
6,5,-0.000675591
7,0,7.54489e-05
7,1,0.000666195
7,2,0.00479705
7,3,0.0216584
7,4,0.0183773
7,5,-0.00618626
8,0,0.000437808
8,1,0.00436998
8,2,0.0376013
8,3,0.224745
8,4,0.189645
8,5,-0.0456658
9,0,0.00145155
9,1,0.0172107
9,2,0.193748
9,3,1.83511
9,4,1.49069
9,5,-0.202169
10,0,-0.000696917
10,1,-0.00644765
10,2,-0.0493472
10,3,-0.237695
10,4,-0.209304
10,5,0.0655519

t = 0.7:
0,0,1.94783e-05
0,1,0.000111401
0,2,0.000303822
0,3,0.000224594
0,4,5.41804e-05
0,5,-1.27634e-05
1,0,0.000155468
1,1,0.00110898
1,2,0.00330678
1,3,0.00236607
1,4,0.000504143
1,5,-0.000104285
2,0,0.00087391
2,1,0.00670254
2,2,0.0299595
2,3,0.0231721
2,4,0.00405164
2,5,-0.000701727
3,0,0.00344086
3,1,0.0315747
3,2,0.234355
3,3,0.186384
3,4,0.022516
3,5,-0.00299751
4,0,0.00425423
4,1,0.0402685
4,2,0.318599
4,3,0.230769
4,4,0.0272237
4,5,-0.00350372
5,0,0.000980565
5,1,0.00722183
5,2,0.0391264
5,3,0.0295675
5,4,0.00526034
5,5,-0.00100182
6,0,0.000167105
6,1,0.00106863
6,2,0.0048743
6,3,0.00678605
6,4,0.00377423
6,5,-0.00173625
7,0,0.000210383
7,1,0.00159254
7,2,0.0100838
7,3,0.0408439
7,4,0.0331447
7,5,-0.0134967
8,0,0.00104041
8,1,0.00904716
8,2,0.0696526
8,3,0.380169
8,4,0.297513
8,5,-0.0850864
9,0,0.00296745
9,1,0.0313083
9,2,0.322482
9,3,2.85003
9,4,1.94608
9,5,-0.315485
10,0,-0.0017876
10,1,-0.0141053
10,2,-0.0939874
10,3,-0.398668
10,4,-0.323326
10,5,0.130038

t = 0.8:
0,0,5.18821e-05
0,1,0.000257449
0,2,0.000648664
0,3,0.000480464
0,4,0.000126691
0,5,-3.60518e-05
1,0,0.000363075
1,1,0.00223326
1,2,0.00618014
1,3,0.00441306
1,4,0.00102991
1,5,-0.000254656
2,0,0.00185393
2,1,0.0124468
2,2,0.0499634
2,3,0.0382179
2,4,0.00736013
2,5,-0.00150947
3,0,0.00658002
3,1,0.0530062
3,2,0.347418
3,3,0.272319
3,4,0.0368211
3,5,-0.00576655
4,0,0.00799131
4,1,0.0665894
4,2,0.467586
4,3,0.340638
4,4,0.04471
4,5,-0.00673119
5,0,0.00205095
5,1,0.0132724
5,2,0.0645011
5,3,0.049285
5,4,0.00966202
5,5,-0.0022123
6,0,0.000401943
6,1,0.00225391
6,2,0.00927781
6,3,0.0128479
6,4,0.00698647
6,5,-0.0038408
7,0,0.000498019
7,1,0.00332596
7,2,0.0190329
7,3,0.0709352
7,4,0.0533531
7,5,-0.0258426
8,0,0.00215972
8,1,0.0168557
8,2,0.119536
8,3,0.612705
8,4,0.420268
8,5,-0.140955
9,0,0.00544287
9,1,0.0528792
9,2,0.516096
9,3,4.41736
9,4,2.27
9,5,-0.438191
10,0,-0.00398478
10,1,-0.0275719
10,2,-0.164509
10,3,-0.635006
10,4,-0.442128
10,5,0.229996

t = 0.9:
0,0,0.000120107
0,1,0.000527417
0,2,0.00124211
0,3,0.000921317
0,4,0.000260461
0,5,-8.79051e-05
1,0,0.000750382
1,1,0.0040629
1,2,0.0105508
1,3,0.00751574
1,4,0.0018861
1,5,-0.000547343
2,0,0.00352901
2,1,0.0211238
2,2,0.0775027
2,3,0.0585485
2,4,0.0122036
2,5,-0.00291065
3,0,0.0114918
3,1,0.0827914
3,2,0.488603
3,3,0.375351
3,4,0.0558859
3,5,-0.0101187
4,0,0.0137344
4,1,0.102669
4,2,0.652676
4,3,0.47685
4,4,0.0683146
4,5,-0.0118116
5,0,0.00385366
5,1,0.0223449
5,2,0.0991957
5,3,0.0765017
5,4,0.0162044
5,5,-0.00437709
6,0,0.000851345
6,1,0.00427337
6,2,0.0161785
6,3,0.0223824
6,4,0.0116843
6,5,-0.00755968
7,0,0.00104634
7,1,0.00631045
7,2,0.0333852
7,3,0.116863
7,4,0.0785547
7,5,-0.0445756
8,0,0.00407537
8,1,0.029288
8,2,0.196174
8,3,0.963673
8,4,0.54869
8,5,-0.21203
9,0,0.00929579
9,1,0.0857838
9,2,0.814566
9,3,6.7971
9,4,2.46428
9,5,-0.552275
10,0,-0.00802279
10,1,-0.0498361
10,2,-0.273027
10,3,-0.98726
10,4,-0.546298
10,5,0.37075

t = 1:
0,0,0.000232694
0,1,0.000927658
0,2,0.00207251
0,3,0.00153831
0,4,0.000457054
0,5,-0.000177691
1,0,0.00132893
1,1,0.00650471
1,2,0.016075
1,3,0.0114181
1,4,0.0030218
1,5,-0.00100065
2,0,0.00586013
2,1,0.0320282
2,2,0.10967
2,3,0.0817597
2,4,0.0180926
2,5,-0.00488488
3,0,0.0178736
3,1,0.117941
3,2,0.641819
3,3,0.481063
3,4,0.0773425
3,5,-0.0157796
4,0,0.021093
4,1,0.144879
4,2,0.854148
4,3,0.623628
4,4,0.0953996
4,5,-0.0184475
5,0,0.00633491
5,1,0.0337253
5,2,0.139735
5,3,0.108472
5,4,0.024295
5,5,-0.0075119
6,0,0.0015385
6,1,0.00709151
6,2,0.0252332
6,3,0.0350053
6,4,0.0173521
6,5,-0.0128258
7,0,0.0018916
7,1,0.0105897
7,2,0.0530428
7,3,0.177361
7,4,0.105242
7,5,-0.0676924
8,0,0.00681402
8,1,0.0463184
8,2,0.298632
8,3,1.40856
8,4,0.668378
8,5,-0.286547
9,0,0.0144779
9,1,0.129782
9,2,1.19959
9,3,9.33177
9,4,2.59612
9,5,-0.6388
10,0,-0.0141238
10,1,-0.0810285
10,2,-0.417728
10,3,-1.43434
10,4,-0.621006
10,5,0.534647

